4	-0.277562000000000	7.05479000000000	-0.148149999999999
4	-0.277562000000000	6.90664000000000	-0.150090000000001
4	-0.277562000000000	6.75655000000000	-0.140330000000000
4	-0.277562000000000	6.61622000000000	-0.148440000000000
4	-0.277562000000000	6.46778000000000	-0.153040000000001
4	-0.277562000000000	6.31474000000000	-0.219180000000000
4	-0.277562000000000	6.09556000000000	-0.0948199999999995
4	-0.277562000000000	6.00074000000000	-0.221300000000000
4	-0.277562000000000	5.77944000000000	-0.191720000000000
4	-0.277562000000000	5.58772000000000	-0.220610000000000
4	-0.277562000000000	5.36711000000000	-0.156650000000000
4	-0.277562000000000	5.21046000000000	-0.129730000000000
4	-0.277562000000000	5.08073000000000	-0.0434999999999999
4	-0.0680866000000000	5.03723000000000	-0.0347900000000001
4	-0.0680866000000000	5.00244000000000	-0.0390699999999997
4	-0.0680866000000000	4.96337000000000	-0.0405000000000007
4	-0.0680866000000000	4.92287000000000	-0.0699099999999993
4	-0.0680866000000000	4.85296000000000	-0.0142000000000007
4	-0.0680866000000000	4.83876000000000	-0.0613799999999998
4	-0.0680866000000000	4.77738000000000	-0.0523299999999995
4	-0.0680866000000000	4.72505000000000	-0.0486700000000004
4	-0.0680866000000000	4.67638000000000	-0.0342399999999996
4	-0.0680866000000000	4.64214000000000	-0.0481300000000005
4	-0.0680866000000000	4.59401000000000	-0.0345699999999995
4	-0.0680866000000000	4.55944000000000	-0.0406500000000003
4	-0.0680866000000000	4.51879000000000	-0.0344400000000000
4	-0.0680866000000000	4.48435000000000	-0.0388999999999999
4	-0.0680866000000000	4.44545000000000	-0.0524100000000001
4	-0.0680866000000000	4.39304000000000	-0.0415900000000002
4	-0.0680866000000000	4.35145000000000	-0.0272899999999998
4	-0.0680866000000000	4.32416000000000	-0.0334700000000003
4	-0.0680866000000000	4.29069000000000	-0.0379199999999997
4	-0.0680866000000000	4.25277000000000	-0.0280600000000000
4	-0.0133662000000000	4.22471000000000	-0.0565400000000000
4	-0.0133662000000000	4.16817000000000	-0.0284300000000002
4	-0.0133662000000000	4.13974000000000	-0.0320599999999995
4	-0.0133662000000000	4.10768000000000	-0.0430299999999999
4	-0.0133662000000000	4.06465000000000	-0.0195000000000007
4	-0.0133662000000000	4.04515000000000	-0.0397399999999992
4	-0.0133662000000000	4.00541000000000	-0.0357400000000006
4	-0.0133662000000000	3.96967000000000	-0.0229899999999996
4	-0.0133662000000000	3.94668000000000	-0.0253400000000004
4	-0.0133662000000000	3.92134000000000	-0.0327199999999999
4	-0.0133662000000000	3.88862000000000	-0.0243500000000001
4	-0.0133662000000000	3.86427000000000	-0.0387700000000000
4	-0.0133662000000000	3.82550000000000	-0.0257299999999998
4	-0.0133662000000000	3.79977000000000	-0.0222100000000003
4	-0.0133662000000000	3.77756000000000	-0.0328899999999996
4	-0.0133662000000000	3.74467000000000	-0.0109800000000000
4	-0.0133662000000000	3.73369000000000	-0.0306100000000002
4	-0.0133662000000000	3.70308000000000	-0.0255500000000000
4	-0.0133662000000000	3.67753000000000	-0.0204800000000001
4	-0.0133662000000000	3.70308000000000	-0.0255500000000000
4	-0.0133662000000000	3.67753000000000	-0.0204800000000001
4	-0.0133662000000000	3.70308000000000	-0.0255500000000000
4	-0.0133662000000000	3.67753000000000	-0.0204800000000001
4	-0.0133662000000000	3.79977000000000	-0.0222100000000003
4	-0.0133662000000000	3.77756000000000	-0.0328899999999996
4	-0.0133662000000000	3.74467000000000	-0.0109800000000000
4	-0.0133662000000000	3.73369000000000	-0.0306100000000002
4	-0.0133662000000000	3.70308000000000	-0.0255500000000000
4	-0.0133662000000000	3.67753000000000	-0.0204800000000001
4	-0.0133662000000000	3.70308000000000	-0.0255500000000000
4	-0.0133662000000000	3.67753000000000	-0.0204800000000001
4	-0.0133662000000000	3.70308000000000	-0.0255500000000000
4	-0.0133662000000000	3.67753000000000	-0.0204800000000001
4	-0.0133662000000000	3.79977000000000	-0.0222100000000003
4	-0.0133662000000000	3.77756000000000	-0.0328899999999996
4	-0.0133662000000000	3.74467000000000	-0.0109800000000000
4	-0.0133662000000000	3.73369000000000	-0.0306100000000002
4	-0.0133662000000000	3.70308000000000	-0.0255500000000000
4	-0.0133662000000000	3.67753000000000	-0.0204800000000001
4	-0.0133662000000000	3.70308000000000	-0.0255500000000000
4	-0.0133662000000000	3.67753000000000	-0.0204800000000001
4	-0.0133662000000000	3.70308000000000	-0.0255500000000000
4	-0.0133662000000000	3.67753000000000	-0.0204800000000001
